Code,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31
688126.SH,0.0000,"14,568.8842","14,498.5073","13,044.6832","11,752.7328","9,136.0954","9,963.2441","9,039.8491",0.0000,"8,551.5068","6,822.5469",0.0000,0.0000,0.0000,"5,833.3765",0.0000,0.0000,0.0000,"4,393.0043",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688135.SH,"1,124.7090","1,138.8742","1,092.1058",597.1263,592.4318,580.0703,580.0082,0.0000,431.8586,0.0000,408.5720,0.0000,406.5992,0.0000,383.7731,0.0000,387.0016,0.0000,234.9733,0.0000,191.9545,0.0000,119.7318,0.0000,0.0000,0.0000,52.7890,0.0000,0.0000,0.0000,31.8736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688138.SH,0.0000,"1,508.0367","1,425.0663","1,388.2527","1,382.2944","1,362.6684","1,328.2297",821.6622,784.4908,0.0000,686.7456,0.0000,0.0000,0.0000,611.8498,0.0000,0.0000,0.0000,502.8570,0.0000,0.0000,0.0000,506.5979,0.0000,478.7989,0.0000,477.7382,0.0000,0.0000,0.0000,445.4293,0.0000,0.0000,0.0000,455.5496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688200.SH,0.0000,"2,341.6779","2,270.0474","2,151.7942","2,063.5274","2,031.7153",493.5841,462.4878,399.5182,405.9226,286.0814,0.0000,0.0000,0.0000,209.2541,0.0000,0.0000,0.0000,163.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688216.SH,0.0000,"1,122.3497","1,042.2333",0.0000,896.0046,0.0000,848.0883,0.0000,0.0000,0.0000,741.4598,0.0000,0.0000,0.0000,746.6131,0.0000,0.0000,0.0000,629.4770,0.0000,0.0000,0.0000,561.0607,0.0000,0.0000,0.0000,0.0000,0.0000,364.1344,0.0000,397.5846,0.0000,0.0000,0.0000,276.6865,0.0000,0.0000,0.0000,178.3456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688233.SH,"1,388.9800","1,398.6201","1,348.5678","1,193.9094","1,173.9101","1,157.4893",384.6483,385.7363,380.5430,0.0000,360.9662,0.0000,0.0000,0.0000,175.5199,0.0000,0.0000,0.0000,97.4117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688256.SH,"6,772.5655","7,053.6127","7,309.5287","6,955.8225","4,494.3708","4,493.5456","4,668.4723",0.0000,0.0000,0.0000,"3,041.4516",0.0000,0.0000,0.0000,590.1846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688286.SH,0.0000,"1,139.8918","1,123.7637","1,107.1081",355.5949,329.4990,339.4854,0.0000,297.9272,0.0000,167.7682,0.0000,0.0000,0.0000,89.2021,0.0000,0.0000,0.0000,58.8831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5471,0.0000,0.0000,0.0000,31.6715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688368.SH,0.0000,"1,766.9448","1,627.5906","1,559.9121","1,357.7304","1,419.6997","1,372.3667",548.0923,509.6101,403.3060,392.0117,0.0000,0.0000,0.0000,366.6645,0.0000,0.0000,314.3650,277.5816,0.0000,0.0000,0.0000,275.6315,0.0000,0.0000,0.0000,257.4760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688396.SH,0.0000,"15,682.2497","16,532.4958","16,769.2684","15,000.8251","14,557.0262","10,095.2877","9,808.3507","9,530.4204",0.0000,"9,992.0534",0.0000,0.0000,0.0000,"9,746.7433",0.0000,0.0000,0.0000,"7,496.1838",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688508.SH,"1,468.4947","1,412.7504","1,395.1281","1,330.6339",562.7569,532.6296,546.7774,496.0829,0.0000,323.9777,349.9910,297.7882,266.7925,266.2559,281.3549,0.0000,226.5187,228.7399,248.9563,0.0000,232.6368,0.0000,204.1836,0.0000,132.2225,0.0000,146.0370,0.0000,115.4610,0.0000,118.4928,0.0000,113.1526,0.0000,102.2298,0.0000,0.0000,0.0000,85.9350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688521.SH,"3,455.5466","3,253.7705","3,195.2308","3,145.0942","1,462.1472","1,449.3492","1,498.7845",0.0000,"1,584.6303",0.0000,"1,172.9211",0.0000,0.0000,0.0000,"1,654.0795",0.0000,0.0000,0.0000,916.4436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688536.SH,"2,939.5280","2,746.6285","2,664.2339","2,614.9333",429.1749,0.0000,285.9392,0.0000,0.0000,0.0000,85.1981,0.0000,0.0000,0.0000,85.4224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.8096,0.0000,0.0000,0.0000,15.7951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688589.SH,0.0000,799.9616,805.2340,799.2642,410.2522,346.8040,376.2267,0.0000,390.7682,0.0000,345.0171,0.0000,0.0000,0.0000,268.0507,0.0000,0.0000,0.0000,255.6165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.5712,237.5804,0.0000,0.0000,0.0000,220.5680,0.0000,0.0000,0.0000,152.8589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688595.SH,0.0000,977.5415,"1,021.0127","1,014.7483",483.4883,418.8964,343.9794,0.0000,0.0000,0.0000,286.7690,0.0000,0.0000,0.0000,266.1680,0.0000,233.8813,0.0000,173.9949,0.0000,114.9681,0.0000,89.9450,72.2251,0.0000,0.0000,59.4607,0.0000,0.0000,0.0000,52.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688608.SH,0.0000,"5,836.4454","5,764.3225",790.3640,716.2376,0.0000,630.8599,0.0000,0.0000,0.0000,215.7456,0.0000,0.0000,0.0000,108.9336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688689.SH,0.0000,"1,225.2706",809.1055,769.1431,727.7196,0.0000,699.4393,0.0000,0.0000,0.0000,655.5512,0.0000,0.0000,0.0000,669.1198,0.0000,0.0000,0.0000,578.4285,0.0000,0.0000,0.0000,523.9479,0.0000,0.0000,0.0000,519.4177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688699.SH,"1,586.9077","1,267.8436","1,202.2818",506.5964,466.9694,0.0000,447.4373,0.0000,0.0000,0.0000,360.8344,0.0000,0.0000,0.0000,338.2919,0.0000,264.3072,0.0000,257.9227,0.0000,0.0000,0.0000,224.8165,0.0000,0.0000,0.0000,235.5930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688981.SH,0.0000,"202,225.4160","204,601.6540","197,602.2280","144,363.5740","125,655.7187","114,817.0633",0.0000,0.0000,0.0000,"98,844.8710",0.0000,0.0000,0.0000,"77,926.0555","72,000.3168","73,174.6978","71,491.3400","70,169.6835","66,833.9667","60,133.5850","49,105.6563","46,204.2173","39,483.4059","37,690.4846","34,034.9314","35,302.8301","29,457.7578","29,951.0244","26,861.9265","27,578.6687","27,180.8121","26,578.9076","25,213.1773","25,601.8472","25,229.5328","25,140.4402","24,788.2186","23,489.3105","26,273.4380","27,858.9049","26,249.4850","25,846.3664","24,601.9808","23,388.5726","23,880.1962","24,063.1000","26,639.4758","26,975.0330","27,974.0074"
000020.SZ,0.0000,637.5337,627.7796,629.8622,610.6023,620.3198,614.1639,592.1453,623.9802,579.6214,617.0902,610.0256,593.5990,600.1965,629.7627,688.1457,683.4004,646.9003,632.4755,604.7317,619.7484,605.7400,"1,155.0892","1,165.9370","1,172.7788","1,142.1719","1,162.7410","1,126.8362","1,187.6403",771.5530,731.3485,705.8384,731.7177,712.7146,681.6451,761.0655,758.0885,742.6374,668.3856,915.4039,848.0712,747.7965,725.8943,844.3960,817.9230,726.5535,756.7798,695.2997,644.7614,514.9893
000045.SZ,0.0000,"5,094.9949","4,969.5476","4,760.4298","4,476.2989","4,433.2498","4,531.3999","4,311.7844","4,384.3968","4,504.9108","4,619.2034","4,509.4896","4,299.8881","4,172.8901","4,195.7465","4,090.8121","4,071.8387","4,137.9108","4,119.5863","2,777.4175","2,860.4398","2,903.5163","2,969.3950","2,823.6000","2,811.8154","2,887.0773","2,822.7835","2,915.1382","2,796.9149","2,824.6481","2,851.7597","2,853.1405","2,808.4578","2,927.5605","1,880.6607","1,834.6983","1,854.6379","1,831.8276","1,808.2269","1,695.7001","1,649.8228","1,655.4581","1,655.4223","1,564.4096",841.9908,779.5901,802.5629,713.5755,606.9784,551.8571
000050.SZ,0.0000,"75,649.7423","73,557.8044","72,747.2423","69,685.4967","65,450.7473","65,451.0084","64,971.5875","63,523.4113","61,215.8011","60,036.9901","60,475.9221","59,542.9926","59,515.8642","29,652.2606","27,234.1134","24,685.7211","22,753.6548","21,679.3363","21,172.6938","19,692.2082","20,298.6368","21,628.6922","17,207.8343","17,884.6696","17,088.9632","15,692.4986","18,547.6211","7,572.5074","7,603.5482","7,976.7613","7,846.5093","7,595.8305","7,808.0537","7,803.1884","8,051.4080","8,025.2116","7,851.9653","8,052.1645","7,958.3466","8,227.8522","8,057.1585","7,971.5143","7,618.8009","7,684.3189","6,952.2504","6,476.0717","5,779.6301","5,602.1085","5,131.3605"
000100.SZ,"302,205.4810","274,693.4876","257,908.2790","200,282.1994","184,833.2340","172,763.6571","164,844.8850","161,733.0124","154,651.8950","198,662.7033","192,763.9430","182,496.6461","169,916.8450","163,120.2059","160,293.9840","160,906.4139","151,316.7230","150,216.5658","147,136.7860","142,211.0054","129,000.8030","124,428.9579","111,754.8210","117,293.2443","112,309.1990","107,937.3469","92,876.8860","91,648.7888","84,198.4660","78,842.2486","78,080.6370","84,236.7664","82,561.2550","80,601.0597","79,744.7930","72,900.8561","70,236.0080","70,774.7898","74,014.3160","67,604.7830","61,793.2048","54,029.5097","53,478.0594","48,189.5848","35,457.6594","32,919.7099","30,234.4445","25,422.3891","23,584.6946","21,531.8902"
000413.SZ,0.0000,"63,996.8278","64,829.2329","65,593.7803","66,191.6898","70,212.6698","67,760.4537","72,440.4079","71,378.5280","72,232.4115","72,576.1229","67,307.5463","66,693.8315","68,797.7902","67,683.3292","48,694.1318","47,746.4875","47,651.3641","46,826.3196","39,342.2347","33,483.0319","28,606.4914","28,798.6233","17,051.3440","15,833.7740","14,049.8079","12,468.1633","11,128.8719","10,955.3559","10,021.7796","9,032.9784","8,178.9045","8,381.7686","3,109.7668","2,061.7077","1,818.8883",812.6108,595.0004,374.1121,370.5168,367.2718,363.4663,374.8748,349.7648,353.2755,364.1465,364.1596,387.3355,392.6288,399.3356
000536.SZ,0.0000,"12,476.8381","12,134.9653","13,530.3440","13,132.2365","13,703.1496","14,623.6834","16,226.9768","16,799.1908","17,897.3779","19,089.8796","23,647.8037","23,541.5070","22,223.8159","21,018.4345","19,644.4910","19,604.3266","19,500.3702","18,943.5784","19,385.7702","9,322.2042","9,490.6648","8,972.6661","9,063.3485","10,151.8189","10,282.9374","10,436.4840","11,137.1220","9,741.0131","10,398.8788","9,713.0219","9,588.9663","6,698.8675","6,546.8191","5,789.9099","6,091.2907","4,524.6743","4,646.6059","4,552.0896","4,848.8044","4,598.5757","4,821.2699","4,714.2275","4,638.1768","4,714.0259","4,619.2589",85.6571,168.3319,164.6793,165.3356
000701.SZ,0.0000,"24,903.4918","17,922.9310","24,368.3979","23,114.1038","23,307.1769","19,734.5655","28,929.8050","26,778.2624","27,338.8534","16,393.2942","23,669.1002","22,368.8764","21,216.3351","15,496.4076","19,698.4678","22,396.5441","24,374.5498","15,992.9182","19,952.0735","19,672.0506","17,906.3480","14,201.0697","14,331.9552","12,711.5080","12,597.9995","10,534.9750","11,539.2618","12,041.0436","11,255.7431","8,464.9594","9,889.5110","9,113.8225","8,080.7225","5,414.8385","7,008.7336","5,811.9845","5,460.5734","4,662.5270","5,004.2354","4,507.0926","4,804.2052","3,365.4132","3,738.4002","3,454.4678","3,296.0426","2,566.6137","2,982.6861","2,910.5759","2,915.2123"
000725.SZ,0.0000,"427,658.1576","424,256.8063","363,168.0007","350,733.8413","341,414.3975","340,412.2033","324,400.6781","317,061.8306","308,295.1461","304,028.4914","289,680.0593","276,232.2476","262,729.4174","256,108.7418","238,955.6323","225,472.4841","213,743.7472","205,135.0110","175,175.1529","170,275.7850","162,807.2338","152,592.8944","146,687.5067","140,855.9894","136,648.9550","136,240.2835","129,374.0661","127,935.2050","126,419.9295","92,538.4515","90,614.5819","88,374.5775","68,953.0542","67,105.3609","68,100.9668","67,316.2471","66,199.9675","68,769.4156","64,956.1537","63,752.7471","56,984.8605","54,229.9528","42,064.7769","38,608.3471","32,279.0343","30,613.9805","26,035.4563","26,038.9418","14,506.4832"
002005.SZ,0.0000,"3,770.9317","4,063.4840","5,087.9008","4,962.7272","5,117.8539","5,399.0876","6,130.5324","6,477.5428","6,989.7468","7,671.2906","11,165.3968","12,021.0170","12,630.9968","13,943.6332","13,137.0525","13,589.3646","13,526.5959","13,529.6989","13,742.1522","13,191.8723","13,114.8736","13,431.4400","13,457.1619","13,148.3872","13,092.4053","12,935.9997","13,011.3080","12,980.2486","11,164.7440","10,919.6735","11,014.9790","10,492.3191","10,587.3324","9,202.9937","8,121.7162","8,036.8134","8,418.6165","6,770.9825","6,472.7530","5,886.5872","5,321.0162","5,056.1805","3,437.3223","2,679.9043","2,391.4859","2,216.7786","2,091.4092","1,849.6141","1,654.0001"
002106.SZ,0.0000,"6,367.8748","6,198.1515","6,103.1621","5,669.8995","5,382.2487","5,326.1819","5,269.7308","5,073.1496","4,805.2633","4,845.0352","5,123.4325","4,737.3549","4,599.2101","4,671.8444","4,754.8776","4,520.6960","4,568.6790","4,647.2114","4,526.0577","4,334.2181","4,141.1456","4,281.3416","4,680.3128","4,730.0432","4,979.5508","5,160.6522","4,843.7930","4,908.2331","4,931.2940","5,190.8499","4,987.5980","4,651.5489","4,566.9873","2,780.5830","2,725.5166","2,803.1758","2,811.4273","2,789.6993","2,622.7785","2,588.0426","2,492.0817","2,542.5426","2,291.6114","2,126.0313","2,132.5903","2,079.1176","1,946.5169","1,853.0142","1,909.8621"
002236.SZ,0.0000,"37,793.2886","36,595.0341","32,555.0035","29,550.2800","28,388.4478","29,564.6502","27,920.1485","27,427.5260","25,249.7513","26,350.5998","23,415.2016","22,227.0580","20,881.9820","21,333.4786","18,888.7889","16,997.9862","14,887.2029","15,366.3979","12,932.0720","11,883.9911","11,040.5976","11,503.4708","8,893.3817","8,410.9713","7,513.3363","7,989.9662","6,685.4690","6,764.1676","6,479.8795","6,027.5179","4,844.4119","4,513.2451","3,358.2428","3,397.4311","2,892.3277","2,595.7194","2,265.7113","2,269.0929","1,895.9070","1,894.8497","1,754.1883","1,777.5872","1,584.2926","1,380.8747","1,225.8047","1,160.1583","1,009.2824",907.1250,870.0904
002387.SZ,0.0000,"37,780.1392","38,524.8493","38,758.0533","38,052.5218","36,796.9617","37,151.0815","37,482.5213","36,899.8741","35,956.9256","36,873.4992","40,700.3515","40,375.8732","41,521.4278","9,197.3463","4,537.3626","4,165.1679","1,339.8529","1,356.7707",945.2669,961.2995,995.6990,"1,226.8905","1,903.9472","2,013.6111","2,197.0920","2,175.7438","2,101.7528","1,856.7153","1,802.3057","1,799.3283","1,699.6485","1,694.6513","1,861.1233","1,580.1931","1,504.0489","1,417.9844","1,431.6910","1,444.3525","1,374.7098","1,354.7000","1,341.6768","1,356.9917","1,273.0231","1,262.8874",502.0386,564.2929,0.0000,509.5100,0.0000
002415.SZ,"87,118.8291","86,378.5766","88,701.6824","79,216.7343","71,938.3224","73,083.9129","75,358.0002","68,288.8288","64,344.9016","60,547.7621","63,484.3522","54,932.9037","50,019.7116","50,208.2621","51,570.9635","44,304.4087","41,524.9345","42,657.8191","41,339.0078","36,494.3212","31,958.3351","31,156.2449","30,316.4424","25,454.2248","23,202.3941","21,417.8736","21,290.5203","17,374.8498","16,599.1505","14,591.4411","14,071.5280","12,240.4269","11,393.8361","10,400.2783","10,589.4862","9,143.1847","8,421.7983","8,117.9095","8,316.6533","7,183.2732","6,784.7904","6,634.1104","6,549.3427","5,773.9431","5,824.2784","2,180.0616","2,197.0772",0.0000,"1,482.7259",0.0000
002449.SZ,0.0000,"5,798.0047","5,723.5736","5,575.3726","5,863.8955","6,346.1085","6,632.4521","6,056.8604","5,662.9969","6,020.6021","6,108.3375","6,094.8145","6,053.4128","6,057.8858","6,270.1682","6,086.1796","5,638.8671","5,776.5497","5,676.0273","5,255.3955","4,651.0988","4,414.0755","4,392.2746","4,306.7779","4,324.5816","3,760.6927","3,678.7461","3,567.9303","3,514.2151","3,433.4572","3,400.8811","3,302.6452","3,270.7822","3,270.3415","3,152.3997","3,134.4837","3,182.4143","2,652.9691","2,687.4604","2,576.1589","2,588.9321","2,533.0178","2,304.8988","2,280.5565",865.0995,758.2116,688.0200,0.0000,0.0000,0.0000
002528.SZ,0.0000,"7,786.6617","7,740.2121","7,072.2533","6,622.4088","6,255.4627","6,536.2097","6,069.6252","5,723.9675","5,657.2459","5,455.0515","5,193.9440","5,205.2239","4,425.6479","4,414.6402","4,134.7960","4,018.2783","4,022.5549","4,080.7927","3,651.8691","2,765.6501","2,745.1693","2,952.1387","2,725.5294","2,506.7623","2,511.2792","2,646.0976","2,345.6805","2,327.7717","2,360.3536","2,406.3080","2,404.5501","2,376.8184","2,357.5677","2,461.8635","2,365.9514","2,411.8460","2,274.6634","2,316.5884","2,303.2215","2,348.9152","2,299.6979","2,311.6205",401.7967,371.3586,0.0000,367.2317,0.0000,0.0000,0.0000
002587.SZ,"2,150.3502","2,188.7759","2,249.5491","2,156.7083","2,220.4874","2,325.4498","2,392.6617","2,462.6349","2,275.1911","2,281.8307","2,269.1131","2,090.3494","1,955.4611","1,908.9879","1,793.4716","1,554.8968","1,454.9363","1,336.2073","1,263.2499",782.9974,735.0340,704.1533,700.2600,687.0340,678.8073,723.8661,759.7150,688.6872,676.0584,684.6658,671.1484,636.7591,625.9408,641.8677,618.4885,570.4543,556.5465,573.0068,566.7821,544.0656,543.0408,211.2731,219.3258,0.0000,0.0000,0.0000,170.5897,0.0000,0.0000,0.0000
002654.SZ,0.0000,"4,166.2925","4,443.5580","4,316.0334","4,344.9677","4,462.8586","4,598.1000","4,598.4318","4,459.4182","4,473.1370","4,560.8110","5,872.4440","5,685.6306","5,824.1797","4,307.2072","4,232.6096","4,102.6920","3,917.2647","3,293.0171","3,123.8111","3,096.4396","2,833.0320","2,087.2213","2,033.0610","1,926.6620",960.4105,975.6347,952.7098,876.6220,800.9510,786.9737,765.9932,698.1932,672.9699,651.9722,683.1335,651.3799,656.7481,426.6153,0.0000,390.9237,0.0000,328.1888,0.0000,0.0000,0.0000,173.1261,0.0000,0.0000,0.0000
002745.SZ,0.0000,"31,328.0950","30,775.2376","32,242.0875","32,652.7014","33,471.7885","34,799.2248","32,734.2529","32,040.5954","31,667.1107","32,040.8894","33,348.1172","31,209.0140","19,944.1372","18,895.9932","20,037.2418","18,885.5603","17,230.2957","13,923.2438","12,567.7854","12,345.5497","8,357.4810","7,678.0676","6,841.3751","6,639.8766","5,931.6477","5,192.6968","5,078.2440",0.0000,0.0000,"3,435.8844",0.0000,0.0000,0.0000,"2,327.8608",0.0000,0.0000,0.0000,"1,720.7650",0.0000,0.0000,0.0000,950.1998,0.0000,0.0000,0.0000,423.9108,0.0000,0.0000,0.0000
002876.SZ,0.0000,"3,256.2010","3,293.2911","3,200.2940","3,456.1714","2,526.6959","2,437.3353","2,373.1477","2,284.9759","2,061.1583","2,005.0707","1,934.2488","1,713.9822","1,588.0880","1,687.4529","1,743.2863","1,781.8182","1,453.8389","1,420.5037",0.0000,0.0000,0.0000,864.9073,0.0000,0.0000,0.0000,586.3160,0.0000,0.0000,0.0000,437.1667,0.0000,0.0000,0.0000,376.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
002952.SZ,0.0000,"1,023.6510",988.6266,981.4387,956.8808,928.0308,917.3163,893.5783,906.8989,932.8742,481.0532,458.6829,452.2692,407.5533,379.8650,357.4422,339.1381,362.2421,322.5862,0.0000,286.0606,0.0000,256.9025,0.0000,234.6571,0.0000,257.0801,0.0000,0.0000,0.0000,146.6161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
002983.SZ,0.0000,"1,437.1941","1,396.6999","1,321.6512","1,219.1526",792.0706,792.5361,0.0000,691.7732,0.0000,689.7571,0.0000,620.8380,0.0000,592.1586,0.0000,0.0000,0.0000,454.3755,0.0000,0.0000,0.0000,361.5197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
002992.SZ,0.0000,"2,528.9186","2,597.1144","2,531.3559","1,898.7626","1,895.6264","1,884.6094",0.0000,"1,957.5780",0.0000,"1,531.3493",0.0000,0.0000,0.0000,"1,320.8388",0.0000,0.0000,0.0000,"1,106.0435",0.0000,0.0000,0.0000,995.1712,0.0000,0.0000,0.0000,"1,072.2630",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
003004.SZ,0.0000,833.1804,892.5658,472.8578,458.5685,0.0000,500.8081,0.0000,331.3421,0.0000,395.3030,0.0000,0.0000,0.0000,398.4104,0.0000,251.6618,0.0000,246.2680,0.0000,0.0000,0.0000,194.0167,0.0000,0.0000,0.0000,179.9757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
003015.SZ,0.0000,"1,434.2839","1,437.5038",996.0954,992.7172,0.0000,"1,002.0607",0.0000,0.0000,0.0000,718.1872,0.0000,0.0000,0.0000,579.2715,0.0000,0.0000,0.0000,448.9908,0.0000,379.5080,0.0000,307.6078,0.0000,0.0000,0.0000,232.0342,0.0000,0.0000,0.0000,180.7070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
003019.SZ,0.0000,"1,534.6582","1,485.1241",729.3791,748.5801,0.0000,801.6488,0.0000,0.0000,0.0000,687.9794,0.0000,0.0000,0.0000,529.9479,0.0000,0.0000,0.0000,503.5172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200020.SZ,0.0000,637.5337,627.7796,629.8622,610.6023,620.3198,614.1639,592.1453,623.9802,579.6214,617.0902,610.0256,593.5990,600.1965,629.7627,688.1457,683.4004,646.9003,632.4755,604.7317,619.7484,605.7400,"1,155.0892","1,165.9370","1,172.7788","1,142.1719","1,162.7410","1,126.8362","1,187.6403",771.5530,731.3485,705.8384,731.7177,712.7146,681.6451,761.0655,758.0885,742.6374,668.3856,915.4039,848.0712,747.7965,725.8943,844.3960,817.9230,726.5535,756.7798,695.2997,644.7614,514.9893
